Unnamed: 0,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Scenario,Vectorizer,N-Grama,scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max
28.0,0.8490566037735849,0.6636363636363637,0.5487804878048781,0.9012345679012346,0.6666666666666667,0.7643979057591624,0.6636363636363637,0.9012345679012346,0.7643979057591624,0.7239263803680982,0.7598614875037639,"qtd_friends, qtd_reviews, qtd_photos, rating, word_count, capital_count, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
29.0,0.8518518518518519,0.6697247706422018,0.5609756097560976,0.9012345679012346,0.6764705882352942,0.768421052631579,0.6697247706422018,0.9012345679012346,0.768421052631579,0.7300613496932515,0.7753688647997591,"qtd_friends, qtd_reviews, qtd_photos, word_count, capital_count, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
30.0,0.8363636363636363,0.6666666666666666,0.5609756097560976,0.8888888888888888,0.6715328467153284,0.761904761904762,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7239263803680982,0.7795844625112918,"qtd_friends, qtd_reviews, word_count, capital_count, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
31.0,0.8679245283018868,0.6727272727272727,0.5609756097560976,0.9135802469135802,0.6814814814814816,0.774869109947644,0.6727272727272727,0.9135802469135802,0.774869109947644,0.7361963190184049,0.7732610659439928,"qtd_reviews, word_count, capital_count, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
32.0,0.8518518518518519,0.6697247706422018,0.5609756097560976,0.9012345679012346,0.6764705882352942,0.768421052631579,0.6697247706422018,0.9012345679012346,0.768421052631579,0.7300613496932515,0.7935862691960254,"qtd_reviews, word_count, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
33.0,0.8095238095238095,0.69,0.6219512195121951,0.8518518518518519,0.7034482758620689,0.7624309392265193,0.69,0.8518518518518519,0.7624309392265193,0.7361963190184049,0.8110508882866606,"qtd_reviews, punctuation_count",SVC,User,,,,,,,,,,,,,,,,,,,,,
34.0,0.9019607843137256,0.6785714285714286,0.5609756097560976,0.9382716049382716,0.6917293233082707,0.7875647668393783,0.6785714285714286,0.9382716049382716,0.7875647668393783,0.7484662576687117,0.8018669075579644,"qtd_friends, qtd_reviews, qtd_photos, rating, user_has_photo, word_count, capital_count, punctuation_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
35.0,0.9019607843137256,0.6785714285714286,0.5609756097560976,0.9382716049382716,0.6917293233082707,0.7875647668393783,0.6785714285714286,0.9382716049382716,0.7875647668393783,0.7484662576687117,0.8014152363745859,"qtd_friends, qtd_reviews, qtd_photos, user_has_photo, word_count, capital_count, punctuation_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
36.0,0.9019607843137256,0.6785714285714286,0.5609756097560976,0.9382716049382716,0.6917293233082707,0.7875647668393783,0.6785714285714286,0.9382716049382716,0.7875647668393783,0.7484662576687117,0.8011141222523337,"qtd_friends, qtd_reviews, user_has_photo, word_count, capital_count, punctuation_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
37.0,0.9019607843137256,0.6785714285714286,0.5609756097560976,0.9382716049382716,0.6917293233082707,0.7875647668393783,0.6785714285714286,0.9382716049382716,0.7875647668393783,0.7484662576687117,0.8014152363745859,"qtd_reviews, user_has_photo, word_count, capital_count, punctuation_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
