scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max,roc_auc_mean,roc_auc_variance,roc_auc_min,roc_auc_max,ngram,vectorizer
Review,Random Forest,"c, o, n, t, e, n, t",0.7177031884105582,0.0012968590356456098,0.6596202078108205,0.7567180222142601,0.409034975903191,0.005806433115120526,0.29096477794793263,0.49803149606299213,0.34276806839126284,0.0016167257788609695,0.28064992614475626,0.3805309734513274,0.37240095862281847,0.0030088868390087168,0.2857142857142857,0.42700421940928274,0.6720855364764577,0.0037338058340666853,0.5742601549213305,0.7336187392483675,"(2, 2)",TF-IDF
Review,SVC,"c, o, n, t, e, n, t",0.7587590176775739,4.3825276901145457e-07,0.7577929057685417,0.7595843783590112,0.6318207282913166,0.01077378402341329,0.5238095238095238,0.8,0.016236824790961335,1.4085660860129286e-05,0.011816838995568686,0.022123893805309734,0.03159113262329856,4.986175535405394e-05,0.023289665211062592,0.04267425320056899,0.5953254848283469,0.001122662768693195,0.5595568825121683,0.6377301345434148,"(2, 2)",TF-IDF
Review,Logistic Regression,"c, o, n, t, e, n, t",0.7536002439277293,1.9917052159040487e-05,0.7466857757076317,0.7581512002866356,0.4368535586277522,0.005064200073986506,0.3333333333333333,0.5142857142857142,0.047537069232210474,2.6875186516606436e-05,0.04277286135693215,0.053175775480059084,0.08562781996156399,8.748231325746335e-05,0.07733333333333334,0.0963855421686747,0.5901545621569799,0.0016818085439195597,0.5369618593913545,0.6362199747155499,"(2, 2)",TF-IDF
Review,KNN,"c, o, n, t, e, n, t",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.48930513977117707,0.00021533690696770466,0.4717470503319643,0.500236518448439,"(2, 2)",TF-IDF
Review,XGBoost,"c, o, n, t, e, n, t",0.7565378739891526,1.7438748266352267e-06,0.7549265496237908,0.7581512002866356,0.4756578947368421,0.017625519390581715,0.3157894736842105,0.625,0.009153692980048192,1.4624801221127585e-05,0.004424778761061947,0.014771048744460856,0.017857526333842442,5.293164669672267e-05,0.008784773060029283,0.02849002849002849,0.6514905477065367,0.000940325363536227,0.6134306843732924,0.6937645072800169,"(2, 2)",TF-IDF
Review,Random Forest,"c, o, n, t, e, n, t",0.7205687232498237,0.0013335713970612372,0.6599785023289144,0.7556431386599785,0.4147380341963922,0.005893148812129255,0.29141104294478526,0.4952561669829222,0.3424752617612842,0.0016604467578921758,0.28064992614475626,0.38552437223042835,0.37463178708005634,0.0031164218751078476,0.28592927012791575,0.4335548172757475,0.6780759998021475,0.003750724211320255,0.5791114033334777,0.7391666165913673,"(2, 3)",TF-IDF
Review,SVC,"c, o, n, t, e, n, t",0.7586872561107695,1.147906584866199e-06,0.7574346112504479,0.7600286532951289,0.7733333333333333,0.03855555555555556,0.5,1.0,0.00855980096120748,2.763479756855217e-05,0.0014771048744460858,0.01327433628318584,0.016875058235295344,0.00010665613254272668,0.0029498525073746312,0.026162790697674417,0.596358662951131,0.0010519070928552078,0.5615126140843417,0.6366106836569241,"(2, 3)",TF-IDF
Review,Logistic Regression,"c, o, n, t, e, n, t",0.7569679300740509,1.9639742167544377e-06,0.7546561604584527,0.7581512002866356,0.49066748066748067,0.006362423012402663,0.37037037037037035,0.5714285714285714,0.014466477562384806,6.957584582253017e-06,0.011816838995568686,0.01772525849335303,0.028053938532572587,2.4449365059043574e-05,0.023088023088023088,0.03413940256045519,0.5953779701108979,0.001690349547130457,0.5392711458672506,0.64106825406128,"(2, 3)",TF-IDF
Review,KNN,"c, o, n, t, e, n, t",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.4920074444852288,0.0001271711264548401,0.4790305608386937,0.500236518448439,"(2, 3)",TF-IDF
Review,XGBoost,"c, o, n, t, e, n, t",0.7564662664171268,3.567353181746128e-06,0.7538516660695092,0.7588677893228234,0.4640416588242675,0.028233943052092134,0.2727272727272727,0.7,0.009744534929826626,9.407686892135127e-06,0.007374631268436578,0.014771048744460856,0.0190248350828589,3.432779450438052e-05,0.014450867052023123,0.02857142857142857,0.6512781981389087,0.0009917745935645393,0.6136542764072672,0.6958809456266096,"(2, 3)",TF-IDF
Review,Random Forest,"c, o, n, t, e, n, t",0.43512164047557694,0.0014404426121407193,0.37441777140809746,0.4772482981010391,0.2694089334037608,0.00035190540964650916,0.2393954168698196,0.2906852248394004,0.7723598384334844,0.0008148284899698765,0.725258493353028,0.8020679468242246,0.3994029213032387,0.0005970660041028599,0.35997067448680353,0.42671905697445967,0.5862526592828282,0.0027553777187481593,0.5014778035995523,0.6459528444400346,"(3, 3)",TF-IDF
Review,SVC,"c, o, n, t, e, n, t",0.7601919647577816,1.287842668290783e-06,0.7585094948047295,0.7613758509494805,0.8701004877475466,0.007916457611226512,0.7857142857142857,1.0,0.01446473466577779,3.850292491730839e-05,0.004431314623338257,0.02064896755162242,0.02836972122074296,0.0001454501307304947,0.008823529411764706,0.040287769784172665,0.5264076088303206,0.000651445666035037,0.49105177692781754,0.5555741607432401,"(3, 3)",TF-IDF
Review,Logistic Regression,"c, o, n, t, e, n, t",0.7576843137838672,1.6602646956692438e-07,0.757076316732354,0.7581512002866356,0.67,0.1695,0.0,1.0,0.0026570458773959383,3.7046287741720676e-06,0.0,0.004431314623338257,0.0052863664436660785,1.4612292329807091e-05,0.0,0.008797653958944282,0.5333374321083958,0.0010031447737340262,0.48178773010764564,0.5599068438252638,"(3, 3)",TF-IDF
Review,KNN,"c, o, n, t, e, n, t",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.4998884300896325,4.100196070744857e-07,0.49876159219475164,0.500236518448439,"(3, 3)",TF-IDF
Review,XGBoost,"c, o, n, t, e, n, t",0.7566095585585678,1.8165327391131706e-07,0.7560014331780723,0.757076316732354,0.37047619047619046,0.001795918367346939,0.3333333333333333,0.42857142857142855,0.00413371502769027,4.801663900695245e-06,0.0014771048744460858,0.007385524372230428,0.008154990329121418,1.8270841191979625e-05,0.0029411764705882357,0.014471780028943558,0.5367735181420429,0.00011580783495401193,0.5235037151213895,0.5482529031069733,"(3, 3)",TF-IDF
Review,Random Forest,"c, o, n, t, e, n, t",0.7604066334790809,0.0002459922241758683,0.7377284127552849,0.7814403439627373,0.5179290153179441,0.0050279993467688975,0.41887905604719766,0.615916955017301,0.2196629237962031,0.0008019499510197865,0.18463810930576072,0.26292466765140327,0.3079420101130137,0.0014977704947413037,0.2696871628910464,0.36853002070393376,0.7255956628438407,0.0012706181505403916,0.6705311987747156,0.7669730809165597,"(1, 1)",Word2Vec
Review,SVC,"c, o, n, t, e, n, t",0.7603351029044442,0.0001298472053787922,0.742744536008599,0.7746327481189538,0.5232520500030663,0.004025011242886627,0.42857142857142855,0.6071428571428571,0.17714888258541284,0.0003080295217048779,0.15214180206794684,0.20088626292466766,0.26397724032151987,0.0005860153158680311,0.2356979405034325,0.30188679245283023,0.6499299261163951,0.0009356872880515389,0.6150066588502618,0.6948380984056491,"(1, 1)",Word2Vec
Review,Logistic Regression,"c, o, n, t, e, n, t",0.7601919647577816,0.00014570719212424812,0.7405947689000358,0.7714080974561089,0.5273673217152293,0.008224557985514629,0.3842364532019704,0.6167664670658682,0.14466390417554456,0.0003005594705152163,0.11521418020679468,0.15781710914454278,0.2266688203460379,0.0007961462238054279,0.17727272727272728,0.24457142857142858,0.6411314206659002,0.0025012613973793276,0.5711337094337672,0.6906743357250302,"(1, 1)",Word2Vec
Review,KNN,"c, o, n, t, e, n, t",0.7625561182638834,5.097490091479502e-05,0.7506270154066643,0.7696166248656395,0.5605468514671997,0.0057161160392688575,0.4370860927152318,0.6416666666666667,0.10834978192006206,0.00013531659651945337,0.09453471196454949,0.12094395280235988,0.18129945452369212,0.0003566003645892496,0.15942028985507245,0.1990291262135922,0.6681777536965641,0.001253981149127355,0.6107720353443108,0.705693142292573,"(1, 1)",Word2Vec
Review,XGBoost,"c, o, n, t, e, n, t",0.7625563749218476,0.00018260134047732134,0.7445360085990684,0.782515227517019,0.5267715088383519,0.003909866092141588,0.44642857142857145,0.6215277777777778,0.23235600406094908,0.0006345718216429662,0.20088626292466766,0.26440177252584934,0.3219781617944573,0.0011276238688459482,0.2887473460721869,0.37098445595854923,0.7190146033588414,0.0015043842397820897,0.6570643204409236,0.7608508515362868,"(1, 1)",Word2Vec
Review,Random Forest,"c, o, n, t, e, n, t",0.7538145019962856,0.00019530582860286105,0.7352203511286277,0.7706915084199212,0.4829783810960281,0.0064327336088810215,0.375,0.5822222222222222,0.17802512385459016,0.0005812532370562375,0.13737075332348597,0.1935007385524372,0.25994392961133317,0.0013269390481122226,0.20108108108108105,0.29046563192904656,0.6716726709413556,0.0015535805612964288,0.6264964944961423,0.7223493513734839,"(1, 1)",BagOfWords
Review,SVC,"c, o, n, t, e, n, t",0.6909788062119441,0.0009800757433991061,0.6621282694374776,0.7305625223934074,0.3625921810916009,0.0030313059549999474,0.3142414860681115,0.4363327674023769,0.34632837043524484,0.0010393881494423084,0.2998522895125554,0.37961595273264404,0.35319533507149314,0.0014495505531023584,0.3068783068783069,0.406003159557662,0.5936743562828007,0.0014812227230437884,0.5528085954367661,0.6460167777872494,"(1, 1)",BagOfWords
Review,Logistic Regression,"c, o, n, t, e, n, t",0.6111618238730918,0.001895706704103934,0.5449659620207811,0.6499462558222859,0.271113889718564,0.0010694404645124253,0.23691215616681455,0.31389578163771714,0.347513104403864,0.001344681097242314,0.30132939438700146,0.39438700147710487,0.3030686083552171,0.0006312645618114489,0.28002745367192866,0.34120026972353334,0.5638832855188942,0.002101105132614799,0.5022401126903852,0.615962165432951,"(1, 1)",BagOfWords
Review,KNN,"c, o, n, t, e, n, t",0.3488577437301026,0.0006133700547581319,0.3203152991759226,0.3858831959871014,0.2653444667425272,6.661787357163247e-05,0.25462590506838295,0.2767972449418855,0.9503928053228063,0.00011140869065991282,0.9350073855243722,0.9616519174041298,0.41481874899526067,0.00010897704147711682,0.40025292443882393,0.42866666666666664,0.6263632468969978,0.0017639870950464896,0.569563324757647,0.6827204582518737,"(1, 1)",BagOfWords
Review,XGBoost,"c, o, n, t, e, n, t",0.7348255598480175,0.001451823010402034,0.6671443926907918,0.7575214899713467,0.34493532408292504,0.024860758274321382,0.10625,0.5054945054945055,0.06228894611399416,0.0011093575387374267,0.011816838995568686,0.09748892171344166,0.10163308778260347,0.003061916879576998,0.0226628895184136,0.15639810426540288,0.6588398125741424,0.0030842938864914823,0.595650226596552,0.7339974482559122,"(1, 1)",BagOfWords
Review,Random Forest,"c, o, n, t, e, n, t",0.7573255316156413,0.00015562802843667808,0.7420279469724114,0.773916159082766,0.5048038241323323,0.004918772357769552,0.4200743494423792,0.6026785714285714,0.19810372849156657,0.0004525159802055736,0.16691285081240767,0.22566371681415928,0.2837348718791607,0.0007784048828242447,0.23890063424947144,0.31288343558282206,0.6960565497767994,0.0012289486281024994,0.6588191685450727,0.7378760713202691,"(1, 2)",BagOfWords
Review,SVC,"c, o, n, t, e, n, t",0.7235073029457147,0.0005156568762255509,0.7040487280544607,0.7527767825152275,0.41722874637268453,0.0028208743742303513,0.36380255941499084,0.48676171079429736,0.33451283861213144,0.0005731545836782597,0.29394387001477107,0.35302806499261447,0.370556320663732,0.0009992117688721802,0.32516339869281047,0.4092465753424657,0.6420897851167192,0.0016721277973642328,0.6001957827747492,0.6946669107546372,"(1, 2)",BagOfWords
Review,Logistic Regression,"c, o, n, t, e, n, t",0.6674046951981347,0.002662890182157618,0.5908276603367969,0.7190970978144035,0.33056073137049763,0.0045064170175597145,0.25396825396825395,0.41186161449752884,0.3330427053241134,0.00094898157297209,0.29098966026587886,0.36927621861152143,0.3294293611943024,0.0018327006010638645,0.29315476190476186,0.38940809968847356,0.6245061539770582,0.00369724636178498,0.5489149497826267,0.6988337579252896,"(1, 2)",BagOfWords
Review,KNN,"c, o, n, t, e, n, t",0.255427186648858,1.4505002338078859e-05,0.24901469007524185,0.2586886420637764,0.24510845361746805,1.4008147654190004e-06,0.24302788844621515,0.24599125364431487,0.9943896158220153,5.8987009257736916e-06,0.9911373707533235,0.9970457902511078,0.3932768005824151,2.7741677501856346e-06,0.3903432228039558,0.3945061367621274,0.5743819461082107,0.0007119573575449514,0.538917241600975,0.6076249774661154,"(1, 2)",BagOfWords
Review,XGBoost,"c, o, n, t, e, n, t",0.735183828700315,0.0015270325222811053,0.6657112146184163,0.7582378223495702,0.3685884215267433,0.024168562003550793,0.10736196319018405,0.5157894736842106,0.06642222541753268,0.0010313414856297858,0.019202363367799114,0.10044313146233383,0.10832877083705628,0.0028248585450266358,0.03651685393258427,0.16113744075829384,0.6587621832873356,0.0031684241372377624,0.5933559627104386,0.7335995243079478,"(1, 2)",BagOfWords
Review,Random Forest,"c, o, n, t, e, n, t",0.7585436046481784,0.00018520552677291427,0.7423862414905052,0.7764242207094232,0.5257556123600826,0.012322391335269222,0.40707964601769914,0.6906474820143885,0.1570646135344636,0.00030980749507152533,0.1358936484490399,0.17551622418879056,0.23984454453812282,0.0004815881037499043,0.203765227021041,0.2592592592592593,0.6923743438017977,0.0017020787365792864,0.6357532047026995,0.7370030143001081,"(1, 3)",BagOfWords
Review,SVC,"c, o, n, t, e, n, t",0.7298844320518572,0.0004488018422128753,0.7065567896811179,0.7577929057685417,0.4301051739819156,0.0028643202089781174,0.36654135338345867,0.5010940919037199,0.3291939538916703,0.0005479389500360136,0.2880354505169867,0.34513274336283184,0.37218970782617344,0.0009372771169728447,0.3225806451612903,0.40388007054673725,0.6633085180596592,0.001628123884767073,0.6198586059875151,0.7137148558739723,"(1, 3)",BagOfWords
Review,Logistic Regression,"c, o, n, t, e, n, t",0.686104897136621,0.0025046531698128508,0.6166248656395558,0.7380867072733788,0.35821840108411124,0.006114736409765925,0.2754285714285714,0.44981412639405205,0.3315642932772121,0.0008206141727426512,0.2895125553914328,0.35745937961595275,0.3415670015976517,0.001977095827420615,0.2983257229832572,0.3983539094650206,0.6443233284513679,0.0038153995522496806,0.5684030917188498,0.7187865520571165,"(1, 3)",BagOfWords
Review,KNN,"c, o, n, t, e, n, t",0.24417850972066377,9.111840911630604e-07,0.24256538874955214,0.24507345037620926,0.2429289885112807,1.2513718638215988e-07,0.24238078164216564,0.2432723358449946,0.9991137370753324,6.545516430337091e-07,0.9985228951255539,1.0,0.3908298087473726,2.57311168351018e-07,0.39007501442585113,0.3913419913419913,0.5542652744533887,0.0002269791778182718,0.5289810212286662,0.5675810416314392,"(1, 3)",BagOfWords
Review,XGBoost,"c, o, n, t, e, n, t",0.734539026896728,0.0014762182947878578,0.6664278036546041,0.7575214899713467,0.36087401626759813,0.022904211342759342,0.10559006211180125,0.5054945054945055,0.06376648671259201,0.0010049072300530194,0.01772525849335303,0.10044313146233383,0.10396179200378342,0.0026894489550610312,0.033850493653032436,0.15981198589894244,0.6593709141456839,0.0029731434501102365,0.5994226434447707,0.7331345227497909,"(1, 3)",BagOfWords
Review,Random Forest,"c, o, n, t, e, n, t",0.7043753509797661,0.0024003142439729883,0.6230741669652454,0.745969186671444,0.3780181706537082,0.009059690841671799,0.22707423580786026,0.46774193548387094,0.30291325167862726,0.0019635671446474948,0.23042836041358936,0.34268833087149186,0.33540354180508214,0.004345889521413664,0.2287390029325513,0.3955669224211424,0.6016741830731753,0.004423616702069236,0.49229236335382465,0.6656355813183267,"(2, 2)",BagOfWords
Review,SVC,"c, o, n, t, e, n, t",0.7392001921854836,0.0003432671446909824,0.7201719813686851,0.765317090648513,0.4577426744265115,0.0019377040433256549,0.4112627986348123,0.5228215767634855,0.3705241325821449,0.00036401191236647937,0.34859675036927623,0.3967551622418879,0.4084786015202143,0.0003672898142551152,0.3816310372129849,0.43485763589301124,0.717787286732557,0.00046913872735570314,0.6965321574255612,0.7468574838349947,"(2, 2)",BagOfWords
Review,Logistic Regression,"c, o, n, t, e, n, t",0.6785106702982058,0.0019583708767153462,0.6094589752776782,0.725904693658187,0.3563731521825467,0.0037195960981835463,0.2713178294573643,0.4327217125382263,0.37939373341524946,0.0005470777344712797,0.361890694239291,0.41802067946824223,0.36638964275140945,0.0018712939871310937,0.310126582278481,0.425244177310293,0.6464258677334149,0.003163506404161843,0.5610322405738489,0.7066835851305707,"(2, 2)",BagOfWords
Review,KNN,"c, o, n, t, e, n, t",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.49729714640542966,3.45456721688875e-05,0.48724335306413485,0.5022425582282567,"(2, 2)",BagOfWords
Review,XGBoost,"c, o, n, t, e, n, t",0.75711109388651,7.23894095701752e-07,0.7556431386599785,0.7577929057685417,0.42857142857142855,0.2755102040816326,0.0,1.0,0.0008858272005158975,6.539089820429283e-07,0.0,0.0014771048744460858,0.001763867443141808,2.5927863009112624e-06,0.0,0.0029498525073746312,0.612460799614993,0.0018320074135977494,0.5565541113683972,0.6584418569877402,"(2, 2)",BagOfWords
Review,Random Forest,"c, o, n, t, e, n, t",0.7134751847680685,0.0022157695873319203,0.6345395915442493,0.7585094948047295,0.39167833156235593,0.011110617741315979,0.22022838499184338,0.5032119914346895,0.2949399354256807,0.0031801301253021642,0.19940915805022155,0.34711964549483015,0.3359483868243087,0.005773286279806691,0.20930232558139533,0.41083916083916083,0.6164656747828884,0.005042972555183249,0.49785526328660723,0.6842160793416332,"(2, 3)",BagOfWords
Review,SVC,"c, o, n, t, e, n, t",0.7469381474838793,0.0003647544933656048,0.7262629881762809,0.7714080974561089,0.477885605215015,0.0022789925673572776,0.42434782608695654,0.5422993492407809,0.3781933133771672,0.0008246071313228765,0.345642540620384,0.4144542772861357,0.42052177080214037,0.0004243970565944772,0.38977635782747605,0.43936731107205623,0.7309317911311882,0.0003564514819681095,0.7098274987457884,0.7564020687852944,"(2, 3)",BagOfWords
Review,Logistic Regression,"c, o, n, t, e, n, t",0.6830955568399861,0.0023007988565266115,0.6076675026872089,0.7323539949838768,0.37254425288692605,0.004406264767875137,0.2771855010660981,0.44942196531791906,0.4192459357829745,0.0010714827679493676,0.38404726735598227,0.45937961595273263,0.3935437654405999,0.0027079821596891346,0.3219814241486068,0.4543462381300219,0.6580683078280738,0.003990139318969719,0.5587781533813403,0.7235151742131307,"(2, 3)",BagOfWords
Review,KNN,"c, o, n, t, e, n, t",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.5134175513299437,0.00015829438504586676,0.5025256542281685,0.529131247126493,"(2, 3)",BagOfWords
Review,XGBoost,"c, o, n, t, e, n, t",0.7572544116937475,6.215711588254756e-07,0.7560014331780723,0.7581512002866356,0.4333333333333334,0.27222222222222225,0.0,1.0,0.0011812481754051147,1.5269663112221181e-06,0.0,0.0029542097488921715,0.0023529563974236506,6.068190969715305e-06,0.0,0.0058910162002945516,0.6132443260398758,0.0017161037784313295,0.5595240424321783,0.658530944438777,"(2, 3)",BagOfWords
Review,Random Forest,"c, o, n, t, e, n, t",0.43633948251594623,0.0011930190109280055,0.3797921891795056,0.4725904693658187,0.2692938096973405,0.0003119227848391818,0.2411591355599214,0.2886762360446571,0.769409550201958,0.000875550133796324,0.725258493353028,0.8020679468242246,0.39890187383058623,0.0005458086900435532,0.3619609288610394,0.42455043002345577,0.5833265165382193,0.0028206726074364737,0.49792234089679965,0.6444023734294406,"(3, 3)",BagOfWords
Review,SVC,"c, o, n, t, e, n, t",0.7446461661973247,0.0004890715375999232,0.7248298101039055,0.7757076316732354,0.4789325406735241,0.0019729243682163945,0.4390896921017403,0.5437392795883362,0.47975843453026756,0.0015150004287197176,0.42836041358936483,0.5368731563421829,0.4770935926516934,0.00034706488004297145,0.4606741573033708,0.5031746031746033,0.7466597057775346,0.00022844248256098678,0.7272826999856062,0.7696282363200104,"(3, 3)",BagOfWords
Review,Logistic Regression,"c, o, n, t, e, n, t",0.4723782388951799,0.002606819195022263,0.39304908634897884,0.5320673593694016,0.2787655577795617,0.0006600608615044408,0.2377514182568334,0.30788026878436164,0.7324928214445998,0.001185352973610095,0.6809453471196455,0.775811209439528,0.40356698379683564,0.00096826655028152,0.3524464831804281,0.43560933448573896,0.5859406464722581,0.0027658794175219508,0.4995825117490627,0.6393184495569385,"(3, 3)",BagOfWords
Review,KNN,"c, o, n, t, e, n, t",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.5151505186203624,0.00037831046603237255,0.49395113675587526,0.535620096951633,"(3, 3)",BagOfWords
Review,XGBoost,"c, o, n, t, e, n, t",0.7574694140704002,4.204092849472731e-07,0.7567180222142601,0.7581512002866356,0.5,0.09375,0.0,0.75,0.0023624963508102293,3.929242112924229e-06,0.0,0.004431314623338257,0.0047006996631251624,1.551763340037434e-05,0.0,0.00881057268722467,0.5273352097956758,0.00014442479483694847,0.5109469262383854,0.5400317081453181,"(3, 3)",BagOfWords
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7591882011253939,9.274725756537534e-05,0.7448943031171623,0.7700573065902578,0.5181983105914219,0.005247014965532136,0.41379310344827586,0.5918367346938775,0.13963739036091033,0.0005129202805028922,0.12112259970457903,0.1710914454277286,0.2192715072701811,0.0010129816308307401,0.19090909090909094,0.26544622425629294,0.6965950197034502,0.0006947846134832414,0.6589114002590872,0.7258786067319151,"(1, 1)",TF-IDF
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7161985054293425,0.0009377305295188167,0.6735936940164815,0.7502687208885704,0.3426045074518357,0.008134675672202055,0.26785714285714285,0.4618320610687023,0.16150507836498867,0.0008686890532578725,0.1240768094534712,0.19940915805022155,0.21658102682722374,0.001206279879320786,0.17055837563451778,0.2577209797657082,0.5969848335965138,0.0030212166364345086,0.5452110079948127,0.6705105863840837,"(1, 1)",TF-IDF
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6491353963158291,0.0022064228824432318,0.5764958796130419,0.6993908993192404,0.29023048918163086,0.0023714477009267564,0.24674022066198595,0.36363636363636365,0.2934889740003399,0.002272275181086575,0.24519940915805022,0.36336779911373707,0.2889898507656973,0.0011451402794104269,0.25597532767925985,0.33988985051140835,0.5539751215360182,0.0024680580417001823,0.5083721242221444,0.6244750827639889,"(1, 1)",TF-IDF
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6522136236100688,0.0015481640535330576,0.5994267287710499,0.6966332378223495,0.27998976266350006,0.0022118338114483567,0.22372372372372373,0.3378119001919386,0.2636592985712605,0.00107563430289175,0.22008862629246675,0.310192023633678,0.26961251134578224,0.000845084085834944,0.22189128816083398,0.29357798165137616,0.5377115860713226,0.0012330141584067256,0.49523714031378346,0.5872934475319753,"(1, 1)",TF-IDF
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7323176265503425,0.0010443541677507874,0.6786098172697957,0.7628939828080229,0.3227130482569502,0.03709617427837565,0.10714285714285714,0.6212121212121212,0.04959804447000693,4.814697578198368e-05,0.04283604135893648,0.06047197640117994,0.08377215549530659,0.00033147443403356604,0.06269592476489028,0.11021505376344086,0.675181396354595,0.0019027051543251514,0.6216127553665582,0.7342825280992301,"(1, 1)",TF-IDF
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7601915541050388,8.21403290472948e-05,0.748477248298101,0.7699749193837334,0.5350237092724672,0.008140030132677743,0.4260355029585799,0.6446280991735537,0.11957098600018301,8.818826308908787e-05,0.10635155096011817,0.13126843657817108,0.1949677525261883,0.0002659212759280258,0.1702127659574468,0.21601941747572814,0.6969375003295241,0.0011454469737491898,0.6531413283323249,0.7321100654995631,"(1, 2)",TF-IDF
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7500175297389584,6.29625880098024e-05,0.7423862414905052,0.7592260838409173,0.4133337213077774,0.009408223790926394,0.325,0.5274725274725275,0.0608218628950384,3.222977523952191e-05,0.05760709010339734,0.07090103397341212,0.10574026843387134,0.00012619679847683564,0.09786700125470514,0.12500000000000003,0.6426297709058459,0.0024884840018773507,0.5916573619773361,0.7022065040127782,"(1, 2)",TF-IDF
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7240795988744009,0.0007577005641375006,0.6872088857040487,0.7520601934790397,0.3612780307666798,0.009316484554998655,0.27419354838709675,0.47058823529411764,0.15353219783619385,0.0005632390811647196,0.12112259970457903,0.17725258493353027,0.2131708064974,0.0010991199066369103,0.1694214876033058,0.2575107296137339,0.6187965283676148,0.0028443814615566787,0.566601079670034,0.6858245445360395,"(1, 2)",TF-IDF
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6436880876825736,0.0007179072953960997,0.615908276603368,0.6812320916905444,0.2624141838783928,0.0007829736314568988,0.2305593451568895,0.30656934306569344,0.25481104822159184,0.0014043655142333218,0.2168141592920354,0.3175775480059084,0.2571119993692664,0.0005540302161294858,0.23204419889502761,0.2882037533512064,0.5238254950371535,0.0007087566136308783,0.485538486477573,0.559048679543317,"(1, 2)",TF-IDF
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7326763317211791,0.0009636540122728471,0.6804012898602652,0.7611031518624641,0.32977662935728513,0.025614157998977673,0.1254355400696864,0.5647058823529412,0.05934301512398531,5.8989478328989055e-05,0.05309734513274336,0.07079646017699115,0.09840239058343977,0.00035059023824337963,0.07468879668049792,0.1258191349934469,0.6781213135680778,0.0021040701028223995,0.6241596083785526,0.7431689139995165,"(1, 2)",TF-IDF
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7655652788999434,8.31831777144761e-05,0.7517018989609459,0.7746327481189538,0.5739645921123889,0.008331721620493594,0.43846153846153846,0.6643835616438356,0.12931377803340263,0.0006570253192309166,0.08419497784342689,0.14623338257016247,0.2107399007338014,0.001562233969352895,0.1412639405204461,0.23572296476306195,0.705774304263438,0.0013595400460523275,0.65581395186343,0.7457066835851306,"(1, 3)",TF-IDF
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7566094815611786,1.5374645563492547e-05,0.7524184879971336,0.7617341454675743,0.48838675778398644,0.020003495145451668,0.3541666666666667,0.6764705882352942,0.027458028871082295,2.245928248614509e-05,0.02359882005899705,0.033973412112259974,0.05195223482732003,8.58958450143618e-05,0.04456824512534819,0.06469760900140648,0.6604471691865477,0.001957266746851195,0.6178686368851394,0.7124781124360491,"(1, 3)",TF-IDF
