scenario,classifier,vectorizer,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max,roc_auc_mean,roc_auc_variance,roc_auc_min,roc_auc_max
pt_equal,Logistic Regression,BoW,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.7438711048853472,0.00014333000656692577,0.7267355982274741,0.7535055350553506,0.7134499971442301,9.894230115044416e-05,0.6990920881971465,0.725,0.8151684291708605,0.0004101346284843047,0.7961595273264401,0.8421828908554573,0.7608522789028769,0.00015602087119631896,0.7444751381215469,0.7721433400946585,0.8202294765380598,5.7468135744466746e-05,0.8098309293106045,0.8297887173588144
pt_equal,KNN,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8509005979276927,0.00012795587364199714,0.8354243542435424,0.8656826568265683,0.8046263449084687,0.00017014167104045685,0.7876106194690266,0.8220779220779221,0.9270745916175388,5.5027148193177314e-05,0.9188790560471977,0.9350073855243722,0.8614930032785765,9.596592412294728e-05,0.8481960517358748,0.8743093922651933,0.8866526982642879,7.262844948314012e-05,0.8767107619508241,0.8980503522829766
pt_equal,SVC,BoW,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.8141419437828057,0.00020533948235880155,0.8007380073800738,0.8324723247232473,0.763231680552295,0.00021549166016628394,0.7484737484737485,0.7794299876084263,0.9111275233874938,9.802459204683004e-05,0.9039881831610044,0.9277286135693216,0.8306213039677341,0.00014880271776444309,0.8195187165775402,0.8471380471380472,0.8867045513691775,0.00019627329414728193,0.872302322845453,0.9076177653451154
pt_equal,XGBoost,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8526714886055803,0.00011717487632468098,0.8383763837638376,0.8649446494464945,0.8170159436391937,0.0002484950171152545,0.793854033290653,0.8337837837837838,0.9093571761589173,2.1839437384447083e-05,0.9025110782865583,0.9144542772861357,0.8606444946824829,7.77414540398089e-05,0.8498971898560659,0.8708539167254764,0.9156414080593945,8.235940206917022e-05,0.9076820362665247,0.9277580249495649
pt_equal,Random Forest,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.8218190737298807,9.776956255376528e-05,0.811070110701107,0.8317343173431734,0.7847409354612311,0.00015547681159202258,0.7687420584498094,0.7989347536617842,0.8872119318701716,5.513324706115128e-05,0.8759231905465288,0.8952802359882006,0.8327912132885394,6.90499992224548e-05,0.8224687933425797,0.8407202216066482,0.8887570081032656,0.00014090092059272906,0.8753665529426631,0.9023356993154773
pt_equal,Logistic Regression,Word2Vec,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.7891926068448276,6.572581380084575e-05,0.7799113737075333,0.796309963099631,0.7458716885980808,7.1842211635841e-05,0.7331701346389229,0.7550761421319797,0.8774708827335591,0.00016088295646443708,0.8567208271787297,0.8906942392909897,0.8062848336190547,5.5802404924997563e-05,0.7956104252400548,0.8126684636118597,0.8608880659344736,5.738835411377347e-05,0.8521978753253666,0.8671760282000671
pt_equal,KNN,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.8653679408285958,0.0001541802284327389,0.8464944649446494,0.8774907749077491,0.8154476875096203,0.00021646792589576612,0.7930174563591023,0.8279430789133247,0.9447880855587945,3.557430834023453e-05,0.9380530973451328,0.9542772861356932,0.8753322078402178,0.00011187009729039796,0.8594594594594595,0.8863013698630137,0.9239848423731839,5.752469966748286e-05,0.9123344792878524,0.9329986971847862
pt_equal,SVC,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.5011790676252406,0.00012099727188393269,0.4881831610044313,0.5136531365313654,0.26920967339815505,0.0653847145978079,0.0,0.5071054599850411,0.4002945495265857,0.29896951045406805,0.0,1.0,0.2700203401116365,0.13474742782343216,0.0,0.6729528535980148,0.6970578952730373,0.008400652897569047,0.5709402491470701,0.8224031929865839
pt_equal,XGBoost,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.8414517052112915,0.0001053257355027636,0.8324723247232473,0.855350553505535,0.8113399775030127,0.00020183128085426842,0.7955729166666666,0.8271092669432918,0.8901617843775463,0.00010371195813006846,0.880354505169867,0.9011799410029498,0.8488498438073119,8.051234925971282e-05,0.8400281888653983,0.8617771509167842,0.9082440007107774,0.00014346883483338222,0.8945155401018723,0.9212472168119806
en_non_equal,Random Forest,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8468155933059496,1.6577241970818125e-05,0.8413323782234957,0.8516660695091365,0.8610895531402214,0.00044011033845547845,0.8365650969529086,0.8813056379821959,0.4399223539561574,8.927956125593929e-05,0.4277286135693215,0.4519940915805022,0.5822551745697326,0.0001134464700487646,0.5669599217986314,0.5964912280701754,0.8852916091717932,6.778518157125002e-05,0.8709024399773388,0.8908186123598882
en_non_equal,Logistic Regression,TF-IDF,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.8880132004324173,4.86028895044429e-05,0.8803724928366762,0.8954154727793696,0.9782793716075723,0.00020631830416390228,0.9623655913978495,0.9898477157360406,0.5506341965028779,0.0004825406227845811,0.528023598820059,0.5752212389380531,0.7045413212156759,0.0004464607517987789,0.6819047619047619,0.7276119402985074,0.9286024773181154,6.72396942855109e-05,0.91460497930638,0.9358295448519911
en_non_equal,KNN,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.7963756302236312,0.0001340205505051928,0.7757879656160458,0.8022922636103151,0.6103653292778082,0.0010664141220187878,0.5541666666666667,0.6332622601279317,0.4449388461153013,0.0013152380538418327,0.39233038348082594,0.4896755162241888,0.5143052783201639,0.0010703991702532135,0.4594127806563039,0.5460526315789473,0.8091318251514746,0.0002331627066448799,0.783449569243392,0.8242437688900797
en_non_equal,SVC,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.6076522572041323,0.003665206137223713,0.5578645646721605,0.706198495163024,0.30992501196487987,0.0031859062100682905,0.2222222222222222,0.35990190067443284,0.5967229186546581,0.14309180340892402,0.14032496307237813,0.8759231905465288,0.3805989246307588,0.0255107098936028,0.1881188118811881,0.5084452143785189,0.6520796513972641,0.02026162613480751,0.42036305232988114,0.7670890692841841
en_non_equal,XGBoost,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8655877108060188,8.396020002676035e-05,0.8535100286532952,0.8731637405947689,0.7649184445982864,0.0004085942315436965,0.7397504456327986,0.7889087656529516,0.6439392949111776,0.0006711052303161262,0.612094395280236,0.6779911373707533,0.699142467435409,0.000500225975111342,0.6698950766747377,0.7216981132075472,0.9089394469611808,6.0741521318870444e-05,0.8986689383600828,0.9160429277495443
en_non_equal,Random Forest,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8461708941655484,2.7109976801116833e-05,0.8388252148997135,0.853099247581512,0.7560023558500839,0.0004515224690084029,0.7298387096774194,0.7858672376873662,0.5411872611686993,2.926254394489555e-05,0.5339233038348082,0.5471976401179941,0.6307174368926098,8.159361826338162e-05,0.6166950596252129,0.6416083916083916,0.8758878985391455,5.743078674824328e-05,0.8632396608646389,0.8830823279843598
en_non_equal,Logistic Regression,BoW,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.8975427309844681,3.3811613236862906e-05,0.8914367610175564,0.9043353636689359,0.8769849940780645,0.0001285218176896402,0.8640776699029126,0.8897338403041825,0.6719851156629761,0.0002914358269657596,0.6528803545051699,0.691285081240768,0.7608853095069431,0.0002208163851175652,0.7447346251053076,0.7780548628428927,0.9159279720110594,0.0001428131902797771,0.8957155973800176,0.9266268766009539
en_non_equal,KNN,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.6972848667277856,2.662387267117635e-05,0.6915084199211752,0.7040487280544607,0.4310075339774289,3.0711385071565384e-05,0.4242174629324547,0.4380714879467997,0.7726587452015878,0.0002760957573517737,0.7536873156342183,0.7964601769911505,0.5533087543707997,5.714571322960665e-05,0.5446853516657854,0.5606382978723404,0.7663647046766611,9.362450700949518e-05,0.7524098369348324,0.7770008342777768
en_non_equal,SVC,BoW,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.7754526163199561,0.0023218277029419566,0.7054819061268363,0.8137535816618912,0.5689784848428847,0.010201339029033453,0.44609665427509293,0.6888888888888889,0.6291477671315843,0.03478526144421043,0.4121122599704579,0.8862629246676514,0.5715237591588893,0.0013650409637754903,0.5157116451016637,0.6096096096096096,0.8371688914341997,5.5050687853852195e-05,0.8273485095849277,0.8474393215060156
en_non_equal,XGBoost,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8359958944992039,1.4103985839584427e-05,0.8312432819777857,0.8413323782234957,0.7228303084112715,0.0002700784352800099,0.7018867924528301,0.7450549450549451,0.5267133762957347,0.0005052357637528993,0.5007385524372231,0.5494830132939439,0.6089929335129126,0.000177314873702198,0.5936151855047455,0.6267902274641954,0.8841525289534886,6.458769396328982e-05,0.8763106191899486,0.8962814276504718
en_non_equal,Random Forest,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.83685608366639,3.1520762754851565e-05,0.8287965616045845,0.8445558739255015,0.7364280548623505,0.00038679065293420944,0.7092050209205021,0.7618025751072961,0.5107758939970284,0.00014939586304511598,0.5,0.5243722304283605,0.6031037809219545,0.00016505325670010762,0.5865051903114187,0.6206293706293705,0.8789919348407633,9.280957865190963e-05,0.8635166455962916,0.8895123952411651
en_non_equal,Logistic Regression,Word2Vec,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.8731821943023984,2.769572159071422e-05,0.8667621776504298,0.8796130419204586,0.9102490479722354,9.899785323960542e-05,0.9018087855297158,0.9270833333333334,0.5296763005276619,0.000497022950240872,0.504424778761062,0.5612998522895125,0.6694477850625382,0.0003303188696799799,0.6477272727272727,0.6934306569343065,0.8745181778200651,8.935299549338181e-05,0.8651468088847214,0.8875100119166227
en_non_equal,KNN,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.7978083206458747,4.943479911419791e-05,0.7865329512893983,0.8043711931207452,0.6269084915359093,0.0004437630413716032,0.5927601809954751,0.6446469248291572,0.4118730474111449,0.00035594690850913874,0.3864306784660767,0.4327917282127031,0.49706712306544565,0.00038145358647081383,0.46785714285714286,0.5176678445229682,0.8137356972568147,0.0001534687801084168,0.7942296475526271,0.8277482885552978
en_non_equal,SVC,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.5508768976006586,0.07930568894525242,0.24220709423145825,0.7571633237822349,0.1469718591119176,0.01801016706060623,0.0,0.25,0.4,0.2992625384821821,0.0,1.0,0.15666522402134012,0.04544811783944449,0.0,0.3904267589388697,0.6817601286109294,0.003787399483254339,0.5820251560742682,0.748397395645828
en_non_equal,XGBoost,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.8346347089858007,1.8419291051342564e-05,0.830945558739255,0.8416905444126075,0.7066719470454284,0.00018633615233787758,0.6939890710382514,0.7251908396946565,0.5450255552215004,0.0002655720602215274,0.528023598820059,0.5627769571639586,0.6152592285348364,0.00013620146088106667,0.6026936026936026,0.632279534109817,0.880312821991955,7.314834864602004e-05,0.8699169464421765,0.8927510932873413
en_equal,Random Forest,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.7866065855463731,6.588793992724521e-05,0.7791316286253647,0.8000686459584692,0.7477766613751878,6.400950147584149e-05,0.7409356725146199,0.7610513739545998,0.8650384603513326,6.269486560946061e-05,0.8544955387783116,0.8746996223824236,0.8021329568318336,5.271155752848435e-05,0.7946385830540929,0.8139274876217856,0.8842263771954816,4.228371003904398e-05,0.8783414985152822,0.8952349784095672
en_equal,Logistic Regression,TF-IDF,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.8663758227190433,3.9040251359616876e-05,0.8595949193271541,0.8764372747554487,0.8971210722734909,6.073847703810817e-05,0.889665318131666,0.9083798882681564,0.8276927723944046,3.975153164699766e-05,0.8208032955715757,0.8372811534500515,0.8610018848150627,4.0980620852455415e-05,0.8539285714285714,0.8713826366559486,0.9429593525397749,1.68352907073305e-05,0.9376772494572845,0.9489537705328233
en_equal,KNN,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.737282967984484,1.088755595675211e-05,0.732452376866312,0.7410331216749614,0.7260248002990043,9.40132189576933e-06,0.7224047306176085,0.7300131061598951,0.7622026176176141,4.516413380504576e-05,0.7548918640576725,0.772399588053553,0.7436618072602295,1.4592203643753499e-05,0.7382910861171731,0.7476324970925402,0.8163303312451742,2.1743985123304635e-06,0.8142079467212158,0.8174531677159709
en_equal,SVC,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.6587836869348396,0.0005432452394636063,0.6267376008237515,0.690921571992449,0.610898238984114,0.0004053727822304646,0.5841493964928263,0.6390695347673837,0.8784243637437177,3.8853488810494294e-05,0.8689087165408373,0.8860281496738758,0.7204493650361894,0.00017729148397893716,0.7022587268993842,0.7394009549992765,0.7053887385028004,0.004930559131957012,0.5977770230295594,0.7779112920307778
en_equal,XGBoost,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8447172746211262,3.308793985765504e-05,0.8377960865087538,0.8522395743950575,0.8279027863099315,4.176977213311724e-05,0.8196774193548387,0.8346379647749511,0.8703920441841074,3.89034015925085e-05,0.861311362856162,0.878475798146241,0.8486062618291268,3.0375862025720797e-05,0.8415227234613449,0.8559959859508279,0.9273027555805923,2.81254146147045e-05,0.9200983457915431,0.9346727718807673
en_equal,Random Forest,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.7740439568609757,3.6049874838996154e-05,0.7695211944396774,0.7844516904067274,0.721667770870114,2.7625783706401804e-05,0.7164424924512764,0.7302028341205891,0.8922231089139376,5.322549377314297e-05,0.8843514070006864,0.90216271884655,0.7979240742666548,2.8548043585528597e-05,0.793606884893192,0.8071253071253072,0.881672386010179,3.134630326865088e-05,0.8766758885746593,0.8908581652172909
en_equal,Logistic Regression,BoW,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.862634500155561,6.667883094370409e-05,0.8561620322691383,0.8759224300669298,0.8595930021564608,7.856527047162901e-05,0.8508623605005072,0.8729564032697548,0.8668916303291919,5.8287456949888565e-05,0.861015785861359,0.8798489529694473,0.8632225571647263,6.395249848511313e-05,0.8572402044293015,0.876389126346384,0.9378712393903404,2.195085643795299e-05,0.9339659317178266,0.9450679167370561
en_equal,KNN,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.7011739095163552,1.3594646767687029e-05,0.6962416337738115,0.7060236828556719,0.6444446160690727,1.2636735879805654e-05,0.6405405405405405,0.6483679525222552,0.8976460573280359,2.9650504795540833e-05,0.890528483184626,0.9049090284929626,0.7502455436042318,6.657902892710261e-06,0.7465635738831616,0.753773178094006,0.7529622137072677,7.623054912864187e-06,0.7490561327690864,0.7559299177402979
en_equal,SVC,BoW,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.5591749842156124,0.000187023525712744,0.5381843143984898,0.5754247468680281,0.5322012978544525,6.030628566144058e-05,0.5204549623922217,0.5416113744075829,0.9802293036611257,2.4237419299411505e-05,0.9735758407687028,0.9866163349347975,0.6898338008006368,5.120214093459972e-05,0.678302450687388,0.6978505129457744,0.7635728884011156,0.0031540413267997294,0.7037742548555082,0.8224537084486954
en_equal,XGBoost,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8085053179114402,1.4112797044591753e-05,0.8024373498111912,0.8117384588982324,0.7832548005848201,3.073714386265593e-05,0.7766959798994975,0.7896596017983302,0.8531618491975361,4.692848505479469e-05,0.8438572409059711,0.8599382080329557,0.8166897911891837,1.2160204117933705e-05,0.8112186321141546,0.8199672667757774,0.8896015160013399,1.0798485329554567e-05,0.8849223310776213,0.8929876979181908
en_equal,Random Forest,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.8027732213129324,1.3477668938294092e-05,0.7978029522828699,0.8074480864939076,0.7684027495950976,1.6115688676858993e-05,0.7642400243679561,0.7745098039215687,0.8668221950638524,1.0335682286914261e-05,0.861311362856162,0.8695502917953999,0.8146474839860606,1.0609489853301452e-05,0.8098773402194963,0.8183878277759793,0.8800265325190255,3.892053924436586e-05,0.8734651736377372,0.8883507086426053
en_equal,Logistic Regression,Word2Vec,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.7940891599771911,5.577140259385267e-05,0.7876759354617233,0.8060751673245238,0.8416727320990166,5.624385417591167e-05,0.832738803012287,0.8511224891689642,0.7244461377193236,0.00010257150380338468,0.7154136628904909,0.7418468932372125,0.7786584323414989,7.235814493629746e-05,0.7711378353376503,0.7927366104181952,0.8814003707302485,2.7312636184635027e-05,0.8753548524559756,0.8897314030942165
en_equal,KNN,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.7472027390515086,4.449151233749953e-05,0.7360562896859447,0.7521880899262056,0.7509449673661619,4.203158319005568e-05,0.7396305332868596,0.7551304347826087,0.7397544107415202,9.133497069036453e-05,0.7284586337109509,0.7480260899416409,0.745291671614103,5.238182824708314e-05,0.7340020754064338,0.7511203033436746,0.8266372557155837,3.582029236846432e-05,0.816697614485134,0.8329122333062613
en_equal,SVC,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.5004462046213953,8.555670446978554e-07,0.4995709627595675,0.5018019564098164,0.5002235360153428,2.0900095341074146e-07,0.4997424892703863,0.5008596973865199,0.9994508323160727,1.5312850471010115e-07,0.9989704873026767,1.0,0.6667431400710698,2.3605440609062752e-07,0.6662851911192492,0.6674304043991294,0.6981959073768048,0.0028050084727854296,0.6286781311428828,0.7711533110395945
