scenario,classifier,vectorizer,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max,roc_auc_mean,roc_auc_variance,roc_auc_min,roc_auc_max
pt_equal,Random Forest,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.7809258340737026,0.00013887839443448068,0.7645756457564575,0.7918819188191882,0.7492915262513692,0.00022558846782319716,0.7257861635220125,0.7634408602150538,0.844995925979181,0.00016341888961450218,0.8316100443131462,0.8641063515509602,0.7941577035909011,9.084775733295047e-05,0.7834351663272233,0.8057851239669421,0.8544807326287771,9.711481185677829e-05,0.8388779231644031,0.8641237805170303
pt_equal,Logistic Regression,TF-IDF,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.7931780647200858,0.00012033419437026305,0.7813884785819794,0.8088560885608856,0.7450814303448995,0.00014733564792393798,0.7315035799522673,0.7608966376089664,0.8916380178036889,0.00012550312759221404,0.880354505169867,0.9041297935103245,0.811740969665568,8.479626620346408e-05,0.8010752688172043,0.8251181634031061,0.86538204180994,5.0901502163038805e-05,0.8584724382687808,0.8750452063807445
pt_equal,KNN,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8340715223991235,0.00018498620634187059,0.8132841328413284,0.8501845018450185,0.7947390145124185,0.00023593762128656324,0.7720870678617158,0.8143236074270557,0.9010932318967508,6.83581109880044e-05,0.8893805309734514,0.9100294985250738,0.8445511830566016,0.00013812866010172535,0.82659355723098,0.8581411600279526,0.8985520963670446,6.088014660393384e-05,0.8882596305930641,0.9073018653350937
pt_equal,SVC,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.7949511356265704,0.00020306484143937635,0.7800738007380074,0.8154981549815498,0.7367309201195396,0.0002627078575468858,0.7103218645948945,0.7529550827423168,0.9191121684683861,0.000993154324168902,0.8657817109144543,0.9453471196454948,0.8175165279782387,0.00017676703694939494,0.8002726653033402,0.8359580052493437,0.8591607926449196,0.0004796155274433405,0.8351437671838713,0.8850047711794617
pt_equal,XGBoost,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8442565693012913,9.022328350298361e-05,0.8361623616236162,0.855350553505535,0.8163895173753497,0.00021368486193680148,0.7992125984251969,0.8335644937586685,0.8886886010204661,3.97212658656339e-05,0.8818316100443131,0.8982300884955752,0.8509338308460134,6.128730599511772e-05,0.8444130127298444,0.8597997138769671,0.9107535813162411,9.44934507328166e-05,0.8975503588188389,0.9204149836821306
pt_equal,Random Forest,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.7942106209836102,0.00017989801147556334,0.7769571639586411,0.8095940959409594,0.7584845777565542,0.00026976443142052997,0.7406931964056482,0.7755905511811023,0.8638867465784761,8.808562481290444e-05,0.8522895125553914,0.8716814159292036,0.807682403386124,0.00011920696158975487,0.7925824175824175,0.8208333333333332,0.8661458630299135,0.00010795687872978525,0.8526359132560358,0.8792913382395873
pt_equal,Logistic Regression,BoW,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.7438711048853472,0.00014333000656692577,0.7267355982274741,0.7535055350553506,0.7134499971442301,9.894230115044416e-05,0.6990920881971465,0.725,0.8151684291708605,0.0004101346284843047,0.7961595273264401,0.8421828908554573,0.7608522789028769,0.00015602087119631896,0.7444751381215469,0.7721433400946585,0.8202294765380598,5.7468135744466746e-05,0.8098309293106045,0.8297887173588144
pt_equal,KNN,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8509005979276927,0.00012795587364199714,0.8354243542435424,0.8656826568265683,0.8046263449084687,0.00017014167104045685,0.7876106194690266,0.8220779220779221,0.9270745916175388,5.5027148193177314e-05,0.9188790560471977,0.9350073855243722,0.8614930032785765,9.596592412294728e-05,0.8481960517358748,0.8743093922651933,0.8866526982642879,7.262844948314012e-05,0.8767107619508241,0.8980503522829766
pt_equal,SVC,BoW,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.8141419437828057,0.00020533948235880155,0.8007380073800738,0.8324723247232473,0.763231680552295,0.00021549166016628394,0.7484737484737485,0.7794299876084263,0.9111275233874938,9.802459204683004e-05,0.9039881831610044,0.9277286135693216,0.8306213039677341,0.00014880271776444309,0.8195187165775402,0.8471380471380472,0.8867045513691775,0.00019627329414728193,0.872302322845453,0.9076177653451154
pt_equal,XGBoost,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8526714886055803,0.00011717487632468098,0.8383763837638376,0.8649446494464945,0.8170159436391937,0.0002484950171152545,0.793854033290653,0.8337837837837838,0.9093571761589173,2.1839437384447083e-05,0.9025110782865583,0.9144542772861357,0.8606444946824829,7.77414540398089e-05,0.8498971898560659,0.8708539167254764,0.9156414080593945,8.235940206917022e-05,0.9076820362665247,0.9277580249495649
pt_equal,Random Forest,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.8218190737298807,9.776956255376528e-05,0.811070110701107,0.8317343173431734,0.7847409354612311,0.00015547681159202258,0.7687420584498094,0.7989347536617842,0.8872119318701716,5.513324706115128e-05,0.8759231905465288,0.8952802359882006,0.8327912132885394,6.90499992224548e-05,0.8224687933425797,0.8407202216066482,0.8887570081032656,0.00014090092059272906,0.8753665529426631,0.9023356993154773
