scenario,classifier,vectorizer,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max,roc_auc_mean,roc_auc_variance,roc_auc_min,roc_auc_max
en_non_equal,Random Forest,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8468155933059496,1.6577241970818125e-05,0.8413323782234957,0.8516660695091365,0.8610895531402214,0.00044011033845547845,0.8365650969529086,0.8813056379821959,0.4399223539561574,8.927956125593929e-05,0.4277286135693215,0.4519940915805022,0.5822551745697326,0.0001134464700487646,0.5669599217986314,0.5964912280701754,0.8852916091717932,6.778518157125002e-05,0.8709024399773388,0.8908186123598882
en_non_equal,Logistic Regression,TF-IDF,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.8880132004324173,4.86028895044429e-05,0.8803724928366762,0.8954154727793696,0.9782793716075723,0.00020631830416390228,0.9623655913978495,0.9898477157360406,0.5506341965028779,0.0004825406227845811,0.528023598820059,0.5752212389380531,0.7045413212156759,0.0004464607517987789,0.6819047619047619,0.7276119402985074,0.9286024773181154,6.72396942855109e-05,0.91460497930638,0.9358295448519911
en_non_equal,KNN,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.7963756302236312,0.0001340205505051928,0.7757879656160458,0.8022922636103151,0.6103653292778082,0.0010664141220187878,0.5541666666666667,0.6332622601279317,0.4449388461153013,0.0013152380538418327,0.39233038348082594,0.4896755162241888,0.5143052783201639,0.0010703991702532135,0.4594127806563039,0.5460526315789473,0.8091318251514746,0.0002331627066448799,0.783449569243392,0.8242437688900797
en_non_equal,SVC,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.6076522572041323,0.003665206137223713,0.5578645646721605,0.706198495163024,0.30992501196487987,0.0031859062100682905,0.2222222222222222,0.35990190067443284,0.5967229186546581,0.14309180340892402,0.14032496307237813,0.8759231905465288,0.3805989246307588,0.0255107098936028,0.1881188118811881,0.5084452143785189,0.6520796513972641,0.02026162613480751,0.42036305232988114,0.7670890692841841
en_non_equal,XGBoost,TF-IDF,"qtd_friends, qtd_reviews, qtd_photos",0.8655877108060188,8.396020002676035e-05,0.8535100286532952,0.8731637405947689,0.7649184445982864,0.0004085942315436965,0.7397504456327986,0.7889087656529516,0.6439392949111776,0.0006711052303161262,0.612094395280236,0.6779911373707533,0.699142467435409,0.000500225975111342,0.6698950766747377,0.7216981132075472,0.9089394469611808,6.0741521318870444e-05,0.8986689383600828,0.9160429277495443
en_non_equal,Random Forest,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8461708941655484,2.7109976801116833e-05,0.8388252148997135,0.853099247581512,0.7560023558500839,0.0004515224690084029,0.7298387096774194,0.7858672376873662,0.5411872611686993,2.926254394489555e-05,0.5339233038348082,0.5471976401179941,0.6307174368926098,8.159361826338162e-05,0.6166950596252129,0.6416083916083916,0.8758878985391455,5.743078674824328e-05,0.8632396608646389,0.8830823279843598
en_non_equal,Logistic Regression,BoW,"qtd_friends, qtd_reviews, user_has_photo, word_count",0.8975427309844681,3.3811613236862906e-05,0.8914367610175564,0.9043353636689359,0.8769849940780645,0.0001285218176896402,0.8640776699029126,0.8897338403041825,0.6719851156629761,0.0002914358269657596,0.6528803545051699,0.691285081240768,0.7608853095069431,0.0002208163851175652,0.7447346251053076,0.7780548628428927,0.9159279720110594,0.0001428131902797771,0.8957155973800176,0.9266268766009539
en_non_equal,KNN,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.6972848667277856,2.662387267117635e-05,0.6915084199211752,0.7040487280544607,0.4310075339774289,3.0711385071565384e-05,0.4242174629324547,0.4380714879467997,0.7726587452015878,0.0002760957573517737,0.7536873156342183,0.7964601769911505,0.5533087543707997,5.714571322960665e-05,0.5446853516657854,0.5606382978723404,0.7663647046766611,9.362450700949518e-05,0.7524098369348324,0.7770008342777768
en_non_equal,SVC,BoW,"qtd_friends, qtd_reviews, qtd_photos, punctuation_count, word_count",0.7754526163199561,0.0023218277029419566,0.7054819061268363,0.8137535816618912,0.5689784848428847,0.010201339029033453,0.44609665427509293,0.6888888888888889,0.6291477671315843,0.03478526144421043,0.4121122599704579,0.8862629246676514,0.5715237591588893,0.0013650409637754903,0.5157116451016637,0.6096096096096096,0.8371688914341997,5.5050687853852195e-05,0.8273485095849277,0.8474393215060156
en_non_equal,XGBoost,BoW,"qtd_friends, qtd_reviews, qtd_photos",0.8359958944992039,1.4103985839584427e-05,0.8312432819777857,0.8413323782234957,0.7228303084112715,0.0002700784352800099,0.7018867924528301,0.7450549450549451,0.5267133762957347,0.0005052357637528993,0.5007385524372231,0.5494830132939439,0.6089929335129126,0.000177314873702198,0.5936151855047455,0.6267902274641954,0.8841525289534886,6.458769396328982e-05,0.8763106191899486,0.8962814276504718
en_non_equal,Random Forest,Word2Vec,"qtd_friends, qtd_reviews, qtd_photos",0.83685608366639,3.1520762754851565e-05,0.8287965616045845,0.8445558739255015,0.7364280548623505,0.00038679065293420944,0.7092050209205021,0.7618025751072961,0.5107758939970284,0.00014939586304511598,0.5,0.5243722304283605,0.6031037809219545,0.00016505325670010762,0.5865051903114187,0.6206293706293705,0.8789919348407633,9.280957865190963e-05,0.8635166455962916,0.8895123952411651
